,count,POS_Tag,word,PMI_Negative,SOW,PMI_Positive,tag
36543,22,VBG,soaring,-2.07728330743,0.239335918494,-1.83794738894,1
36549,243,VBN,disinterested,-0.684683197274,-3.20360757735,-3.88829077463,1
36554,1,VBD,highlynrecommended,,-1.28540636591,-1.28540636591,1
36563,3,VBG,coining,-2.01016911157,0.139800244943,-1.87036886663,1
36571,198,VBG,sucking,-1.38213788896,-0.947662596307,-2.32980048527,1
36583,3,JJ,uplifted,-2.01016911157,0.139800244943,-1.87036886663,1
36595,26,VBN,petrified,-0.87771881555,-2.30077234644,-3.17849116199,1
36599,2,VBG,looting,-0.425206610853,0.425206610853,,1
36604,11,JJ,diplomatic,-2.29967572877,0.554837744222,-1.74483798455,1
36615,1,RB,geometrically,-0.425206610853,0.425206610853,,1
36617,5,RB,reguarly,-1.16217220502,-1.44516225578,-2.6073344608,1
36628,1,JJ,skinnylious,,-1.28540636591,-1.28540636591,1
36629,5,JJ,underprepared,-1.16217220502,-1.44516225578,-2.6073344608,1
36646,21,VBG,chuckling,-1.35809241499,-0.997703278807,-2.3557956938,1
36651,1,JJ,butterlicious,,-1.28540636591,-1.28540636591,1
36671,1,VBG,acknowlding,,-1.28540636591,-1.28540636591,1
36673,1,RB,atomically,,-1.28540636591,-1.28540636591,1
36675,3,JJ,librarian,-0.425206610853,0.425206610853,,1
36679,14,VBG,littering,-1.23256153291,-1.27523725434,-2.50779878725,1
36682,11,VBG,encasing,-1.88463822949,-0.0528448329995,-1.93748306249,1
36687,3,RB,lackadaisically,-1.01016911157,-1.86019975506,-2.87036886663,1
36701,5,VBN,vetted,-1.16217220502,-1.44516225578,-2.6073344608,1
36702,1,RB,suprsingly,,-1.28540636591,-1.28540636591,1
36703,1,RB,touchingly,,-1.28540636591,-1.28540636591,1
36708,32,VBG,revamping,-1.17727909741,-1.40768755036,-2.58496664777,1
36720,1,JJ,emerial,-0.425206610853,0.425206610853,,1
36734,1,RB,conspicously,-0.425206610853,0.425206610853,,1
36744,1,RB,eponomously,,-1.28540636591,-1.28540636591,1
36754,3,VBN,homefried,-2.01016911157,0.139800244943,-1.87036886663,1
36755,1,RB,nely,,-1.28540636591,-1.28540636591,1
36756,2053,VBG,freaking,-2.01087200808,0.140854461315,-1.87001754676,1
36758,1,VBN,mewed,,-1.28540636591,-1.28540636591,1
36765,1,VBG,solidfying,,-1.28540636591,-1.28540636591,1
36779,1,VBN,dissapointsed,,-1.28540636591,-1.28540636591,1
36782,52,VBN,violated,-0.733328906215,-2.93058908295,-3.66391798916,1
36783,1,RB,sleepily,-0.425206610853,0.425206610853,,1
36788,67,VBG,simmering,-1.90633330059,-0.0188975010762,-1.92523080167,1
36797,2,VBN,fwied,,-1.28540636591,-1.28540636591,1
36800,6,RB,faily,-1.42520661085,-0.860199755057,-2.28540636591,1
36807,1,JJ,sogalicious,,-1.28540636591,-1.28540636591,1
36819,1,VBG,morniing,,-1.28540636591,-1.28540636591,1
36822,1,VBN,inseminated,-0.425206610853,0.425206610853,,1
36825,6,VBG,floundering,-1.42520661085,-0.860199755057,-2.28540636591,1
36827,1,JJ,antiquish,,-1.28540636591,-1.28540636591,1
36845,1,VB,summize,-0.425206610853,0.425206610853,,1
36853,3,RB,snarly,-2.01016911157,0.139800244943,-1.87036886663,1
36856,1,JJ,automic,-0.425206610853,0.425206610853,,1
36863,858,VBG,sampling,-2.3058543037,0.563326479838,-1.74252782386,1
36869,3,VBN,recomed,,-1.28540636591,-1.28540636591,1
36873,2,JJ,unleaded,,-1.28540636591,-1.28540636591,1
36877,6,RB,healthly,-3.01016911157,1.46172833983,-1.54844077174,1
36897,3170,RB,hardly,-0.975322426266,-1.9673712786,-2.94269370487,1
36898,38,RB,dolly,-1.76624352869,-0.243528394609,-2.0097719233,1
36900,1,VBG,exlcuding,-0.425206610853,0.425206610853,,1
36906,1,RB,atmosephere,,-1.28540636591,-1.28540636591,1
36913,1,VBG,inventorying,,-1.28540636591,-1.28540636591,1
36914,1,RB,soothly,-0.425206610853,0.425206610853,,1
36915,1,VBG,cresting,,-1.28540636591,-1.28540636591,1
36919,1,VBN,msged,,-1.28540636591,-1.28540636591,1
36921,8366,VBG,paying,-1.00870405272,-1.86459940251,-2.87330345522,1
36931,1,RB,clawingly,,-1.28540636591,-1.28540636591,1
36932,2,VBG,fibbing,,-1.28540636591,-1.28540636591,1
36942,3,VBN,pwned,-2.01016911157,0.139800244943,-1.87036886663,1
36945,2,VBG,smoozing,-1.42520661085,-0.860199755057,-2.28540636591,1
36948,1,VBN,kamsamed,,-1.28540636591,-1.28540636591,1
36949,20,VBG,snaking,-2.74713470574,1.13980024494,-1.6073344608,1
36950,9,VBN,decied,-1.27320351741,-1.18212784994,-2.45533136735,1
36961,1,VBN,toweled,-0.425206610853,0.425206610853,,1
36963,4,JJ,livornese,,-1.28540636591,-1.28540636591,1
36965,20,RB,coarsely,-1.2877030871,-1.14970637225,-2.43740945936,1
36973,1,VBN,smugged,,-1.28540636591,-1.28540636591,1
36977,1,VBG,moviemaking,,-1.28540636591,-1.28540636591,1
36978,1,JJ,issuch,-0.425206610853,0.425206610853,,1
36979,1,VBG,toweling,-0.425206610853,0.425206610853,,1
36984,3,RB,rotissere,-0.425206610853,0.425206610853,,1
36992,1,VBN,chocolated,,-1.28540636591,-1.28540636591,1
36999,2,VBD,threaded,-1.42520661085,-0.860199755057,-2.28540636591,1
37009,1,JJ,underemphasized,-0.425206610853,0.425206610853,,1
37020,221,VBN,guided,-3.0431841688,1.50125670402,-1.54192746479,1
37034,3,RB,purposly,-1.01016911157,-1.86019975506,-2.87036886663,1
37038,1,JJ,offstandish,-0.425206610853,0.425206610853,,1
37043,1,JJ,recordable,,-1.28540636591,-1.28540636591,1
37044,83,RB,kimberly,-1.99289112014,0.11380503641,-1.87908608373,1
37052,265,VBN,scheduled,-1.35611408758,-1.00186090428,-2.35797499186,1
37057,2,VBN,scurrred,-1.42520661085,-0.860199755057,-2.28540636591,1
37062,1,RB,randomely,,-1.28540636591,-1.28540636591,1
37070,1,RB,groovily,,-1.28540636591,-1.28540636591,1
37071,1,VBN,sheared,-0.425206610853,0.425206610853,,1
37099,5,VBN,fluttered,-1.74713470574,-0.275237254336,-2.02237196008,1
37106,5,VBG,swerving,-1.74713470574,-0.275237254336,-2.02237196008,1
37109,26,VBN,floured,-2.12564632899,0.309725246385,-1.81592108261,1
37112,1,VBG,feating,,-1.28540636591,-1.28540636591,1
37117,351,RB,nutty,-2.61374729046,0.971045787208,-1.64270150325,1
37124,18,VBG,quitting,-1.27320351741,-1.18212784994,-2.45533136735,1
37125,59,VBN,calmed,-1.35365334983,-1.00704114339,-2.36069449321,1
37127,1,JJ,ojtable,-0.425206610853,0.425206610853,,1
37138,16,RB,inordinately,-0.724766892712,-2.97567697248,-3.70044386519,1
37146,42,VBG,embarassing,-1.06263653147,-1.70819666161,-2.77083319308,1
37161,8,VBG,reinforcing,-0.617851688795,-3.66755467711,-4.28540636591,1
37162,19,RB,mutually,-0.972694406155,-1.97567697248,-2.94837137863,1
37187,3,VBG,tiding,-2.01016911157,0.139800244943,-1.87036886663,1
37196,619,RB,strictly,-1.55945085767,-0.603146326274,-2.16259718394,1
37203,6,VBN,extolled,-3.01016911157,1.46172833983,-1.54844077174,1
37206,34,VBN,equated,-1.26474193866,-1.20123667289,-2.46597861155,1
37216,1,RB,easyily,-0.425206610853,0.425206610853,,1
37222,1,VBG,hanking,-0.425206610853,0.425206610853,,1
37226,2,VBN,snazzed,-1.42520661085,-0.860199755057,-2.28540636591,1
37230,38,VBG,applying,-1.28081670152,-1.16505433659,-2.4458710381,1
37231,1,VBG,assenting,,-1.28540636591,-1.28540636591,1
37238,1,VBN,exponentialized,,-1.28540636591,-1.28540636591,1
37242,1,VBG,overstocking,-0.425206610853,0.425206610853,,1
37249,53,VBG,totaling,-0.795575060798,-2.63278925895,-3.42836431975,1
37252,1,JJ,posable,-0.425206610853,0.425206610853,,1
37277,1,VBN,kvelled,,-1.28540636591,-1.28540636591,1
37282,15,JJ,unneeded,-1.33209720646,-1.052844833,-2.38494203946,1
37287,3,VBN,reboiled,-0.425206610853,0.425206610853,,1
37288,1,VBN,stubmled,,-1.28540636591,-1.28540636591,1
37291,2,VBN,swilled,-1.42520661085,-0.860199755057,-2.28540636591,1
37293,2,VBG,gutting,,-1.28540636591,-1.28540636591,1
37303,1,RB,signficantly,-0.425206610853,0.425206610853,,1
37311,1,JJ,choloesteral,-0.425206610853,0.425206610853,,1
37312,1,VBN,camaflouged,,-1.28540636591,-1.28540636591,1
37315,1,RB,angrilly,-0.425206610853,0.425206610853,,1
37317,9,JJ,unscathed,-1.5951316123,-0.53827166017,-2.13340327247,1
37320,77,VBN,rimmed,-1.88463822949,-0.0528448329995,-1.93748306249,1
37322,2,VBN,promulgated,-1.42520661085,-0.860199755057,-2.28540636591,1
37327,1,VBG,mrmotorising,,-1.28540636591,-1.28540636591,1
37328,27,VBN,migrated,-2.01016911157,0.139800244943,-1.87036886663,1
37330,1,RB,carfully,,-1.28540636591,-1.28540636591,1
37334,5,RB,friendlly,-1.74713470574,-0.275237254336,-2.02237196008,1
37335,12,JJ,surgical,-1.42520661085,-0.860199755057,-2.28540636591,1
37354,2,VBG,trainspotting,-0.425206610853,0.425206610853,,1
37355,14,VBG,diluting,-0.910633438023,-2.18212784994,-3.09276128797,1
37365,1,JJ,skepical,-0.425206610853,0.425206610853,,1
37371,2,JJ,equivocan,-0.425206610853,0.425206610853,,1
37374,1,RB,inhumanly,-0.425206610853,0.425206610853,,1
37376,1,VBG,unexcitiing,,-1.28540636591,-1.28540636591,1
37387,1,VBD,saddended,,-1.28540636591,-1.28540636591,1
37404,90,VBN,conflicted,-0.962863396796,-2.00704114339,-2.96990454018,1
37411,1,JJ,enormeous,,-1.28540636591,-1.28540636591,1
37415,1,VBG,incluing,-0.425206610853,0.425206610853,,1
37419,3,VBN,dired,-2.01016911157,0.139800244943,-1.87036886663,1
37442,2,JJ,interlaced,-0.425206610853,0.425206610853,,1
37446,2,RB,tremedously,-1.42520661085,-0.860199755057,-2.28540636591,1
37451,2,JJ,urial,,-1.28540636591,-1.28540636591,1
37454,41,VBG,seeping,-1.25919665941,-1.21383670967,-2.47303336909,1
37458,5,JJ,overactive,-1.16217220502,-1.44516225578,-2.6073344608,1
37459,1,RB,percfectly,,-1.28540636591,-1.28540636591,1
37460,4,JJS,loosest,-1.42520661085,-0.860199755057,-2.28540636591,1
37462,33,VBG,retraining,-0.515404419825,-4.81439606544,-5.32980048527,1
37469,1,RB,designerly,,-1.28540636591,-1.28540636591,1
37476,6,VBD,wigged,-0.688241016687,-3.18212784994,-3.87036886663,1
37478,2,VBG,veining,-1.42520661085,-0.860199755057,-2.28540636591,1
37479,6,JJ,sculptural,-1.42520661085,-0.860199755057,-2.28540636591,1
37487,785,VBG,sticking,-1.20255166653,-1.34625671766,-2.54880838419,1
37489,1,VBG,forseeing,-0.425206610853,0.425206610853,,1
37493,1,VBG,sploring,,-1.28540636591,-1.28540636591,1
37495,1,VBG,searving,-0.425206610853,0.425206610853,,1
37510,1,VBN,hyperinflated,-0.425206610853,0.425206610853,,1
37511,2,RB,marniere,,-1.28540636591,-1.28540636591,1
37513,4,JJ,aristocratic,-1.42520661085,-0.860199755057,-2.28540636591,1
37521,1,RB,sparkely,,-1.28540636591,-1.28540636591,1
37525,67,VBN,wretched,-0.79085608317,-2.65374887759,-3.44460496076,1
37535,14,VBN,dribbled,-1.91063343802,-0.0122028485022,-1.92283628653,1
37537,1,RB,disgustly,,-1.28540636591,-1.28540636591,1
37551,1,RB,eagerily,,-1.28540636591,-1.28540636591,1
37557,203,VBN,debated,-1.49062968585,-0.732192142681,-2.22282182853,1
37567,506,VBG,embarrassing,-0.994572256523,-1.90750546984,-2.90207772636,1
37571,94,VBN,sectioned,-2.22490796037,0.451001933237,-1.77390602713,1
37580,3,JJ,silician,,-1.28540636591,-1.28540636591,1
37581,18,VBG,offspring,-1.5951316123,-0.53827166017,-2.13340327247,1
37591,2,RB,motely,-0.425206610853,0.425206610853,,1
37604,4,RB,disapprovingly,-1.42520661085,-0.860199755057,-2.28540636591,1
37606,1,VBN,passworded,,-1.28540636591,-1.28540636591,1
37609,2,JJ,indomitable,-1.42520661085,-0.860199755057,-2.28540636591,1
37623,1,RB,derfinately,,-1.28540636591,-1.28540636591,1
37627,14,VBG,strutting,-1.64759903219,-0.445162255778,-2.09276128797,1
37628,11,VBN,footed,-1.29967572877,-1.12323416089,-2.42290988966,1
37630,1,JJ,blastfantastic,,-1.28540636591,-1.28540636591,1
37632,21,VBG,specifying,-1.35809241499,-0.997703278807,-2.3557956938,1
37639,1,VBG,adsvertising,-0.425206610853,0.425206610853,,1
37654,1,VBN,expolded,,-1.28540636591,-1.28540636591,1
37655,37,JJ,unite,-2.63465997648,0.99778124007,-1.63687873641,1
37677,1,JJ,nexpensive,,-1.28540636591,-1.28540636591,1
37694,9,VBN,fantasized,-1.5951316123,-0.53827166017,-2.13340327247,1
37698,4157,JJR,bigger,-1.87288645598,-0.0713551365044,-1.94424159249,1
37702,14847,VBZ,gets,-1.97532040655,0.0872063505119,-1.88811405604,1
37705,1,RB,ingratiatingly,-0.425206610853,0.425206610853,,1
37710,1,JJ,upable,,-1.28540636591,-1.28540636591,1
37712,4,VBN,notated,-0.425206610853,0.425206610853,,1
37716,1,VBG,unsing,-0.425206610853,0.425206610853,,1
37724,1,JJ,autobiographical,,-1.28540636591,-1.28540636591,1
37725,48,VBN,modernized,-2.20281418952,0.419908164136,-1.78290602538,1
37727,120,VBG,scratching,-0.957057775115,-2.02578582078,-2.98284359589,1
37736,27,JJ,nepal,-2.85816601813,1.27730376869,-1.58086224944,1
37737,1,VBN,surprosed,,-1.28540636591,-1.28540636591,1
37738,9,VBG,puckering,-2.01016911157,0.139800244943,-1.87036886663,1
37748,53,VBG,hailing,-2.45268734728,0.761288621689,-1.69139872559,1
37755,1,RB,muniere,,-1.28540636591,-1.28540636591,1
37756,1,RB,carcere,-0.425206610853,0.425206610853,,1
37759,75,VBG,experimenting,-2.33209720646,0.59923186358,-1.73286534288,1
37760,1,JJ,michaocan,-0.425206610853,0.425206610853,,1
37763,1,VBN,oversatiated,-0.425206610853,0.425206610853,,1
37772,1,JJ,leprous,-0.425206610853,0.425206610853,,1
37775,1,JJ,crunchable,,-1.28540636591,-1.28540636591,1
37777,1,RB,puilly,,-1.28540636591,-1.28540636591,1
37790,523,JJ,unhealthy,-1.5192358081,-0.677896621336,-2.19713242943,1
37804,1,RB,unapprovingly,-0.425206610853,0.425206610853,,1
37805,1,VBG,debriefing,,-1.28540636591,-1.28540636591,1
37807,1,JJ,oriignal,,-1.28540636591,-1.28540636591,1
37837,41,JJ,celtic,-2.08231889733,0.246715448859,-1.83560344847,1
37841,25,RB,horrifically,-0.74713470574,-2.86019975506,-3.6073344608,1
37843,1,VBN,greateted,,-1.28540636591,-1.28540636591,1
37846,1,JJ,scrumpdiliumptious,,-1.28540636591,-1.28540636591,1
37848,1,VBN,rankled,,-1.28540636591,-1.28540636591,1
37866,1,VBG,aaaaaaaamazing,,-1.28540636591,-1.28540636591,1
37872,11058,JJ,outstanding,-3.03543863625,1.4919990873,-1.54343954896,1
37891,74,JJ,lackadaisical,-0.75201692712,-2.83595220881,-3.58796913593,1
37892,2,RB,empirically,-1.42520661085,-0.860199755057,-2.28540636591,1
37897,9,VBN,interfered,-1.5951316123,-0.53827166017,-2.13340327247,1
37913,26,VBN,reunited,-2.80371823411,1.21018957283,-1.59352866127,1
37914,3,VBN,defused,-1.01016911157,-1.86019975506,-2.87036886663,1
37921,141,VBN,measured,-1.78339824973,-0.21529471388,-1.99869296361,1
37928,1,RB,pimplly,-0.425206610853,0.425206610853,,1
37934,38,VBN,dissolved,-1.6731341243,-0.40076813642,-2.07390226072,1
37944,3,VBG,chaching,,-1.28540636591,-1.28540636591,1
37950,1,JJ,foodcourtish,-0.425206610853,0.425206610853,,1
37964,264,VBG,costing,-1.16581998203,-1.43606004867,-2.60188003071,1
37967,11,VBG,likening,-2.29967572877,0.554837744222,-1.74483798455,1
37983,1,VBN,overtrimmed,-0.425206610853,0.425206610853,,1
38011,1,VBN,forewarmned,-0.425206610853,0.425206610853,,1
38013,1,VBG,everymorning,,-1.28540636591,-1.28540636591,1
38020,3,JJ,hilarous,,-1.28540636591,-1.28540636591,1
38021,18,RB,consciously,-1.5951316123,-0.53827166017,-2.13340327247,1
38027,1,JJ,unaccaptable,-0.425206610853,0.425206610853,,1
38029,1,RB,thistly,-0.425206610853,0.425206610853,,1
38035,1,VBG,mindblasting,,-1.28540636591,-1.28540636591,1
38044,1,VBN,marinted,-0.425206610853,0.425206610853,,1
38046,1,VBG,turing,,-1.28540636591,-1.28540636591,1
38050,1,VBN,mcgrilled,-0.425206610853,0.425206610853,,1
38051,286,VBD,slapped,-0.88463822949,-2.27523725434,-3.15987548383,1
38063,30,VBG,lamenting,-1.87266558782,-0.0717038602508,-1.94436944808,1
38065,40,VBG,cancelling,-0.889153710613,-2.25874913155,-3.14790284216,1
38078,145,VB,succeed,-1.33832916017,-1.0395234545,-2.37785261467,1
38084,3,VBG,lazing,-2.01016911157,0.139800244943,-1.87036886663,1
38087,1,VBG,dangering,,-1.28540636591,-1.28540636591,1
38088,1,VBN,frited,,-1.28540636591,-1.28540636591,1
38090,2,RB,unexpectly,,-1.28540636591,-1.28540636591,1
38092,1,VBN,premarinaded,,-1.28540636591,-1.28540636591,1
38095,1,VBG,inlcluding,,-1.28540636591,-1.28540636591,1
38099,2,JJ,mehican,-1.42520661085,-0.860199755057,-2.28540636591,1
38101,5,VBG,keuning,,-1.28540636591,-1.28540636591,1
38104,3,RB,rabidly,-1.01016911157,-1.86019975506,-2.87036886663,1
38113,1,JJ,unforced,-0.425206610853,0.425206610853,,1
38142,1,JJ,hugungous,,-1.28540636591,-1.28540636591,1
38159,186,RB,vaguely,-1.19618109718,-1.36159753914,-2.55777863632,1
38162,42,VBG,sparking,-2.01016911157,0.139800244943,-1.87036886663,1
38178,2,VBN,filched,-1.42520661085,-0.860199755057,-2.28540636591,1
38181,42,VBG,tweaking,-1.23256153291,-1.27523725434,-2.50779878725,1
38184,1,VBN,stumpled,,-1.28540636591,-1.28540636591,1
38187,1,VBG,welding,-0.425206610853,0.425206610853,,1
38211,18,VBG,parading,-1.42520661085,-0.860199755057,-2.28540636591,1
38213,1,JJ,puhhhleese,-0.425206610853,0.425206610853,,1
38219,1,RB,decptively,,-1.28540636591,-1.28540636591,1
38236,2,VBG,demoralizing,-0.425206610853,0.425206610853,,1
38238,19720,VBN,arrived,-1.24201163438,-1.253282544,-2.49529417838,1
38240,1,JJ,sagacious,,-1.28540636591,-1.28540636591,1
38245,1,VBG,accommoodating,,-1.28540636591,-1.28540636591,1
38248,2352,JJR,lower,-1.26732695107,-1.19538394665,-2.46271089772,1
38253,8,VBN,equalled,-2.42520661085,0.724762745664,-1.70044386519,1
38264,1,VBN,lowed,,-1.28540636591,-1.28540636591,1
38268,7,VBN,plotted,-2.23256153291,0.46172833983,-1.77083319308,1
38270,1,VBN,fshioned,,-1.28540636591,-1.28540636591,1
38280,323,JJ,competitive,-1.6837813685,-0.38242650043,-2.06620786893,1
38281,1,VBN,disiintergrated,-0.425206610853,0.425206610853,,1
38282,3,JJ,inactive,-0.425206610853,0.425206610853,,1
38285,1,JJ,unjangled,,-1.28540636591,-1.28540636591,1
38296,1,VBD,escalloped,,-1.28540636591,-1.28540636591,1
38297,31,JJ,likeable,-1.6789632031,-0.390714471756,-2.06967767485,1
38298,173,RB,exclusively,-1.79374564803,-0.198368490952,-1.99211413898,1
38299,2,JJ,eccletic,-1.42520661085,-0.860199755057,-2.28540636591,1
38305,3,VBG,ahhhhhmazing,,-1.28540636591,-1.28540636591,1
38308,1,VBG,depitcing,,-1.28540636591,-1.28540636591,1
38314,1,VBN,mirobrewed,,-1.28540636591,-1.28540636591,1
38319,1,RB,bumblingly,,-1.28540636591,-1.28540636591,1
38332,58,VBN,flabbergasted,-0.925635601362,-2.13028891842,-3.05592451979,1
38333,9,JJ,petrossian,-2.01016911157,0.139800244943,-1.87036886663,1
38336,1,VBG,cooming,,-1.28540636591,-1.28540636591,1
38352,879,VBG,fucking,-1.20211095039,-1.34731493238,-2.54942588277,1
38358,71,VBG,streaming,-1.82006622819,-0.155655638583,-1.97572186678,1
38372,1,JJ,beateous,,-1.28540636591,-1.28540636591,1
38374,1,VBD,slurpped,,-1.28540636591,-1.28540636591,1
38375,4,VBN,begrudged,-1.42520661085,-0.860199755057,-2.28540636591,1
38386,5,VBN,beleaguered,-0.425206610853,0.425206610853,,1
38404,2,JJ,unconfirmed,-0.425206610853,0.425206610853,,1
38409,22,VBG,volunteering,-2.29967572877,0.554837744222,-1.74483798455,1
38419,1,JJ,unobstrusive,,-1.28540636591,-1.28540636591,1
38425,1,VBN,deicided,,-1.28540636591,-1.28540636591,1
38428,1,RB,pilly,,-1.28540636591,-1.28540636591,1
38429,1,VBG,virshing,,-1.28540636591,-1.28540636591,1
38430,6,VBN,mustached,-2.01016911157,0.139800244943,-1.87036886663,1
38438,1,VBN,comripmised,-0.425206610853,0.425206610853,,1
38443,1889,VBD,warned,-1.59093717417,-0.545830451193,-2.13676762537,1
38452,1,VBG,yelpventuring,-0.425206610853,0.425206610853,,1
38476,2,VBN,squelched,-1.42520661085,-0.860199755057,-2.28540636591,1
38478,34,VBN,ventilated,-1.81222973396,-0.168322050419,-1.98055178438,1
38479,1,VBN,initated,,-1.28540636591,-1.28540636591,1
38482,6,JJ,upsized,-0.688241016687,-3.18212784994,-3.87036886663,1
38485,54,VBG,stalking,-1.78777669024,-0.208123058477,-1.99589974872,1
38486,42,VBG,gratifying,-2.49559593874,0.817872150056,-1.67772378869,1
38492,1,RB,dazzlingly,,-1.28540636591,-1.28540636591,1
38500,296,VBN,associated,-1.37727213379,-0.957716260971,-2.33498839476,1
38501,28,VBG,twirling,-1.06263653147,-1.70819666161,-2.77083319308,1
38503,1,VBG,swampthing,,-1.28540636591,-1.28540636591,1
38514,1,RB,hurridly,-0.425206610853,0.425206610853,,1
38534,1,VBG,thowing,-0.425206610853,0.425206610853,,1
38535,1,VBN,cremed,,-1.28540636591,-1.28540636591,1
38543,1,RB,expere,-0.425206610853,0.425206610853,,1
38551,2,RB,donnally,-0.425206610853,0.425206610853,,1
38569,17,VBG,waxing,-2.5126694521,0.840239963084,-1.67242948902,1
38602,1,JJ,findable,,-1.28540636591,-1.28540636591,1
38607,1,JJ,1double,-0.425206610853,0.425206610853,,1
38610,138,JJ,stable,-2.01016911157,0.139800244943,-1.87036886663,1
38614,1,RB,uncermonioously,-0.425206610853,0.425206610853,,1
38628,5,RB,noose,-1.74713470574,-0.275237254336,-2.02237196008,1
38629,1,VBG,bounding,-0.425206610853,0.425206610853,,1
38632,2,RB,impolitely,-0.425206610853,0.425206610853,,1
38635,1,RB,enviromentally,,-1.28540636591,-1.28540636591,1
38638,1,VBG,exihibiting,-0.425206610853,0.425206610853,,1
38646,1,RB,evven,,-1.28540636591,-1.28540636591,1
38647,1,JJ,unknowledged,-0.425206610853,0.425206610853,,1
38648,8,VBG,reappearing,-1.42520661085,-0.860199755057,-2.28540636591,1
38652,1,JJ,identifyable,-0.425206610853,0.425206610853,,1
38663,2,VBN,mentholated,,-1.28540636591,-1.28540636591,1
38672,1,VBG,preclubbing,,-1.28540636591,-1.28540636591,1
38678,9,VBN,outlasted,-2.5951316123,0.947155167,-1.64797644529,1
