word,PMI_Positive,PMI_Negative,SOW,count,POS_Tag,tag
admitted,-2.07175691,-1.840533637,-0.231223273,335,VBN,1
supercrowded,-0.425206611,,-0.425206611,2,VBD,1
scurried,-3.080558439,-1.534765835,-1.545792605,63,VBN,1
recommanded,-1.425206611,-2.285406366,0.860199755,2,VBN,1
bulbous,-1.425206611,-2.285406366,0.860199755,4,JJ,1
torontonian,,-1.285406366,1.285406366,1,JJ,1
comofrtable,-0.425206611,,-0.425206611,1,JJ,1
uptight,-0.94947318,-3.000004147,2.050530967,128,JJ,1
sofaking,-0.425206611,,-0.425206611,1,VBG,1
sharted,,-1.285406366,1.285406366,2,VBN,1
overhelmed,,-1.285406366,1.285406366,1,VBN,1
napoleonic,-0.425206611,,-0.425206611,1,JJ,1
atmotsphere,-0.425206611,,-0.425206611,1,RB,1
twiceactually,-0.425206611,,-0.425206611,1,RB,1
preexisting,-1.425206611,-2.285406366,0.860199755,2,VBG,1
disdainly,,-1.285406366,1.285406366,1,RB,1
quickly,-1.126163243,-2.663091312,1.536928069,16051,RB,1
snaggly,,-1.285406366,1.285406366,1,RB,1
elastic,-0.754514236,-3.578188115,2.823673879,49,JJ,1
unthawed,,-1.285406366,1.285406366,2,JJ,1
oversaturated,-1.010169112,-2.870368867,1.860199755,6,VBN,1
insured,-1.077283307,-2.744837985,1.667554677,11,JJ,1
afortable,-0.425206611,,-0.425206611,1,JJ,1
delineated,-0.425206611,,-0.425206611,2,VBN,1
thoughed,,-1.285406366,1.285406366,1,VBN,1
causual,-1.232561533,-2.507798787,1.275237254,7,JJ,1
dressed,-1.073626763,-2.751259322,1.677632559,3265,VBN,1
frustr8ing,,-1.285406366,1.285406366,1,VBG,1
somewere,,-1.285406366,1.285406366,2,RB,1
simething,-1.425206611,-2.285406366,0.860199755,2,VBG,1
secretly,-1.030346994,-2.830840502,1.800493509,216,RB,1
succedded,,-1.285406366,1.285406366,1,VBD,1
yummiest,-0.595131612,-4.455331367,3.860199755,126,JJS,1
posibly,,-1.285406366,1.285406366,1,RB,1
cholesteral,-0.425206611,,-0.425206611,3,JJ,1
stirred,-1.831198971,-1.968932701,0.137733731,159,VBN,1
ramble,-1.103278516,-2.700443865,1.597165349,24,JJ,1
patronizing,-1.835082405,-1.966584182,0.131501777,186,VBG,1
nopal,-0.70531453,-3.787906706,3.082592176,17,JJ,1
dragooned,,-1.285406366,1.285406366,1,VBN,1
apolegetic,-0.425206611,,-0.425206611,1,JJ,1
fragmenting,-0.425206611,,-0.425206611,1,VBG,1
reiterating,-1.562710135,-2.159875484,0.597165349,11,VBG,1
harried,-1.726862311,-2.036046897,0.309184586,106,VBN,1
unhinged,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
oxidizing,,-1.285406366,1.285406366,5,VBG,1
comfronted,,-1.285406366,1.285406366,2,VBN,1
direct,-1.354123513,-2.360174134,1.006050622,495,JJ,1
hyphenatedly,,-1.285406366,1.285406366,1,RB,1
lakeish,-0.425206611,,-0.425206611,1,JJ,1
selected,-0.992364301,-2.906651571,1.914287271,1369,VBN,1
pinged,,-1.285406366,1.285406366,2,VBN,1
snacked,-0.934220258,-3.035428113,2.101207855,74,VBN,1
leaved,-1.010169112,-2.870368867,1.860199755,6,VBN,1
comptely,,-1.285406366,1.285406366,1,RB,1
resurfaced,-2.425206611,-1.700443865,-0.724762746,4,VBN,1
ddddddisgusting,,-1.285406366,1.285406366,1,VBG,1
overstored,,-1.285406366,1.285406366,1,VBN,1
disinegrated,,-1.285406366,1.285406366,1,VBN,1
muched,-0.425206611,,-0.425206611,1,VBN,1
synching,,-1.285406366,1.285406366,1,VBG,1
jumble,-1.595131612,-2.133403272,0.53827166,18,JJ,1
unordered,-1.425206611,-2.285406366,0.860199755,4,JJ,1
drummed,-0.425206611,,-0.425206611,3,VBN,1
topographical,-0.425206611,,-0.425206611,1,JJ,1
asttentive,-0.425206611,,-0.425206611,1,JJ,1
astoundingly,-0.989107496,-2.913437589,1.924330092,34,RB,1
proustian,-1.425206611,-2.285406366,0.860199755,2,JJ,1
thusly,-1.273203517,-2.455331367,1.18212785,18,RB,1
winhhing,-0.425206611,,-0.425206611,1,VBG,1
tidying,-0.910633438,-3.092761288,2.18212785,14,VBG,1
summing,-1.299675729,-2.42290989,1.123234161,11,VBG,1
flippantly,-1.747134706,-2.02237196,0.275237254,5,RB,1
staining,-1.84024411,-1.963478271,0.123234161,8,VBG,1
succeeds,-0.884638229,-3.159875484,2.275237254,44,VBZ,1
hydroponically,,-1.285406366,1.285406366,1,RB,1
labenese,-0.425206611,,-0.425206611,1,JJ,1
deathly,-1.778843565,-2.0016134,0.222769834,46,RB,1
whitened,-0.425206611,,-0.425206611,1,VBN,1
diseased,-4.125646329,-1.400883583,-2.724762746,13,VBN,1
nitrite,-1.425206611,-2.285406366,0.860199755,2,RB,1
railed,,-1.285406366,1.285406366,2,VBN,1
unabashed,-0.981599959,-2.929262556,1.947662596,25,JJ,1
countryfied,-0.425206611,,-0.425206611,1,VBN,1
restuffing,-0.425206611,,-0.425206611,1,VBG,1
mastering,-0.747134706,-3.607334461,2.860199755,10,VBG,1
lovably,-0.425206611,,-0.425206611,1,RB,1
encouraging,-1.232561533,-2.507798787,1.275237254,98,VBG,1
emberassed,,-1.285406366,1.285406366,1,VBN,1
unchillled,,-1.285406366,1.285406366,1,JJ,1
divious,-0.425206611,,-0.425206611,1,JJ,1
caling,-0.425206611,,-0.425206611,1,VBG,1
perching,-2.010169112,-1.870368867,-0.139800245,6,VBG,1
toootally,-0.425206611,,-0.425206611,2,RB,1
wussed,,-1.285406366,1.285406366,2,VBN,1
embellish,-1.232561533,-2.507798787,1.275237254,7,JJ,1
nuking,-4.332097206,-1.384942039,-2.947155167,15,VBG,1
drizzelled,-0.425206611,,-0.425206611,2,VBN,1
wechaged,-0.425206611,,-0.425206611,1,VBD,1
tassled,,-1.285406366,1.285406366,1,VBN,1
reclining,-1.425206611,-2.285406366,0.860199755,14,VBG,1
homestyled,-0.425206611,,-0.425206611,1,VBN,1
frankly,-1.717736691,-2.042308806,0.324572115,1433,RB,1
aprehensive,-1.162172205,-2.607334461,1.445162256,5,JJ,1
scrupdiddilyotious,-0.425206611,,-0.425206611,1,JJ,1
hemispherical,-0.425206611,,-0.425206611,1,JJ,1
seminal,-1.747134706,-2.02237196,0.275237254,5,JJ,1
redifined,-0.425206611,,-0.425206611,1,VBN,1
unstarred,-0.425206611,,-0.425206611,1,JJ,1
traditionally,-1.125646329,-2.663917989,1.53827166,325,RB,1
thoroughly,-0.887685105,-3.151781802,2.264096697,2370,RB,1
numberous,-1.425206611,-2.285406366,0.860199755,2,JJ,1
amtmosphere,-0.425206611,,-0.425206611,1,RB,1
scrattered,-0.425206611,,-0.425206611,1,VBN,1
knownothing,-0.425206611,,-0.425206611,1,VBG,1
emberrassing,,-1.285406366,1.285406366,1,VBG,1
annnnnyway,-0.425206611,,-0.425206611,2,RB,1
comercially,,-1.285406366,1.285406366,1,RB,1
unsatified,,-1.285406366,1.285406366,2,JJ,1
statistic,-0.425206611,,-0.425206611,2,JJ,1
aggrandizing,-0.425206611,,-0.425206611,2,VBG,1
conflictingly,-0.425206611,,-0.425206611,1,RB,1
overpriced,-2.593799737,-1.648357207,-0.94544253,9203,VBN,1
aspired,-1.162172205,-2.607334461,1.445162256,5,VBD,1
greenvegetarian,-0.425206611,,-0.425206611,1,JJ,1
undercooled,,-1.285406366,1.285406366,1,JJ,1
sycophantic,-1.425206611,-2.285406366,0.860199755,2,JJ,1
liquified,-2.125646329,-1.815921083,-0.309725246,13,VBN,1
mending,,-1.285406366,1.285406366,1,VBG,1
unslated,-0.425206611,,-0.425206611,1,JJ,1
neoclassical,-0.425206611,,-0.425206611,1,JJ,1
aftering,,-1.285406366,1.285406366,1,VBG,1
turtlely,-0.425206611,,-0.425206611,1,RB,1
anwyere,-0.425206611,,-0.425206611,1,RB,1
regretably,-2.425206611,-1.700443865,-0.724762746,4,RB,1
yawned,-2.747134706,-1.607334461,-1.139800245,5,VBN,1
kroppen,,-1.285406366,1.285406366,1,VB,1
skeptically,-0.518316015,-5.285406366,4.767090351,16,RB,1
eveven,,-1.285406366,1.285406366,1,RB,1
immaculately,-0.582747888,-4.55842486,3.975676972,58,RB,1
pixleated,,-1.285406366,1.285406366,1,VBN,1
rewinding,-0.425206611,,-0.425206611,1,VBG,1
hopefully,-1.544131542,-2.175542523,0.631410981,2793,RB,1
herding,-1.803718234,-1.985846084,0.18212785,13,VBG,1
needlefish,-0.425206611,,-0.425206611,1,JJ,1
deposed,-0.425206611,,-0.425206611,1,VBN,1
knolwedgeable,-0.425206611,,-0.425206611,1,JJ,1
providing,-1.145000358,-2.633481652,1.488481293,863,VBG,1
greted,-0.425206611,,-0.425206611,1,VBN,1
parrelled,-0.425206611,,-0.425206611,1,VBN,1
unrestaurant,-0.425206611,,-0.425206611,1,JJ,1
unsteamed,-0.425206611,,-0.425206611,1,JJ,1
diining,,-1.285406366,1.285406366,1,VBG,1
consisiting,,-1.285406366,1.285406366,1,VBG,1
pedaling,,-1.285406366,1.285406366,3,VBG,1
unmatchable,-0.425206611,,-0.425206611,1,JJ,1
ely,,-1.285406366,1.285406366,1,RB,1
illusioned,-0.425206611,,-0.425206611,1,VBN,1
hocking,-0.425206611,,-0.425206611,1,VBG,1
copeous,-0.425206611,,-0.425206611,1,JJ,1
unrested,,-1.285406366,1.285406366,2,JJ,1
transatlantic,-0.425206611,,-0.425206611,2,JJ,1
moldable,-0.425206611,,-0.425206611,1,JJ,1
attenttive,-0.425206611,,-0.425206611,1,JJ,1
sardonic,-0.425206611,,-0.425206611,1,JJ,1
irreparable,-0.425206611,,-0.425206611,2,JJ,1
swamed,-0.425206611,,-0.425206611,1,VBN,1
forgetable,-2.540683828,-1.663917989,-0.876765839,26,JJ,1
dazzled,-1.17244054,-2.592067704,1.419627164,47,VBN,1
tapanese,,-1.285406366,1.285406366,2,JJ,1
whoolly,-0.425206611,,-0.425206611,1,RB,1
greeted,-1.088547329,-2.725335118,1.636787789,8321,VBN,1
unyielding,-1.232561533,-2.507798787,1.275237254,7,VBG,1
groundbreaking,-1.255281609,-2.478051444,1.222769834,32,VBG,1
darned,-1.053237833,-2.787906706,1.734668873,153,VBN,1
snarked,-1.162172205,-2.607334461,1.445162256,5,VBN,1
shortly,-1.601056446,-2.128680862,0.527624416,1830,RB,1
assembling,-1.323326997,-2.395030857,1.07170386,41,VBG,1
kdding,-0.425206611,,-0.425206611,1,VBG,1
graded,-1.32790941,-2.389743026,1.061833616,43,VBN,1
overcompensated,,-1.285406366,1.285406366,1,VBN,1
isexpensive,-0.425206611,,-0.425206611,1,JJ,1
loocking,,-1.285406366,1.285406366,1,VBG,1
gave,-1.481442096,-2.231280919,0.749838824,24039,VBD,1
sleazed,,-1.285406366,1.285406366,1,VBN,1
salacious,-1.425206611,-2.285406366,0.860199755,2,JJ,1
disaponting,,-1.285406366,1.285406366,1,VBG,1
unturndownable,-0.425206611,,-0.425206611,1,JJ,1
descending,-1.4841003,-2.228822838,0.744722538,25,VBG,1
surprisly,-0.425206611,,-0.425206611,2,RB,1
unten,-0.617851689,-4.285406366,3.667554677,8,JJ,1
melting,-0.952105137,-2.994015808,2.041910671,974,VBG,1
renamed,-1.888607132,-1.935220011,0.046612879,91,VBN,1
majored,-1.010169112,-2.870368867,1.860199755,3,VBN,1
lekkere,-0.425206611,,-0.425206611,1,RB,1
satiated,-0.84024411,-3.285406366,2.445162256,156,VBN,1
vamping,-1.010169112,-2.870368867,1.860199755,3,VBG,1
accomadating,-0.754514236,-3.578188115,2.823673879,49,VBG,1
dimming,-2.125646329,-1.815921083,-0.309725246,13,VBG,1
loing,-0.425206611,,-0.425206611,1,VBG,1
handeled,,-1.285406366,1.285406366,1,VBN,1
spazzed,,-1.285406366,1.285406366,1,VBN,1
condosending,,-1.285406366,1.285406366,1,VBG,1
lorcal,-0.425206611,,-0.425206611,1,JJ,1
mystified,-1.351206029,-2.363408878,1.012202849,19,VBN,1
absoulutely,-1.103278516,-2.700443865,1.597165349,8,RB,1
paricularly,-0.425206611,,-0.425206611,1,RB,1
staunchly,-2.010169112,-1.870368867,-0.139800245,6,RB,1
shuch,-0.425206611,,-0.425206611,1,JJ,1
plying,-1.425206611,-2.285406366,0.860199755,6,VBG,1
unsalted,-1.617851689,-2.115481364,0.497629676,96,JJ,1
mcdouble,-2.884638229,-1.574912983,-1.309725246,33,JJ,1
stuch,,-1.285406366,1.285406366,1,JJ,1
prejudging,,-1.285406366,1.285406366,1,VBG,1
dizzied,-0.425206611,,-0.425206611,1,VBN,1
staaarving,-0.425206611,,-0.425206611,1,VBG,1
sacraficing,-0.425206611,,-0.425206611,1,VBG,1
unfulfilling,-2.595131612,-1.647976445,-0.947155167,9,VBG,1
unboxing,,-1.285406366,1.285406366,1,VBG,1
undiscriminating,-0.425206611,,-0.425206611,2,VBG,1
unctious,,-1.285406366,1.285406366,1,JJ,1
sometime,-1.11124827,-2.687258005,1.576009735,1670,RB,1
insutling,,-1.285406366,1.285406366,1,VBG,1
handicapted,,-1.285406366,1.285406366,1,VBN,1
amazzzing,-0.425206611,,-0.425206611,4,VBG,1
initiated,-1.425206611,-2.285406366,0.860199755,28,VBN,1
bumptious,-0.425206611,,-0.425206611,1,JJ,1
visiited,,-1.285406366,1.285406366,1,VBN,1
onioned,-0.425206611,,-0.425206611,1,VBN,1
everyoneelse,-0.425206611,,-0.425206611,1,RB,1
extrememely,-0.425206611,,-0.425206611,2,RB,1
uberly,-0.714713228,-3.744837985,3.030124757,11,RB,1
crazingly,-0.425206611,,-0.425206611,1,RB,1
vigorously,-1.577209704,-2.147902842,0.570693138,20,RB,1
roomed,-1.425206611,-2.285406366,0.860199755,2,VBN,1
moustached,-0.425206611,,-0.425206611,1,VBN,1
unchallenged,,-1.285406366,1.285406366,1,JJ,1
remarked,-1.262935182,-2.468270423,1.205335241,168,VBN,1
mismanaged,-3.817524034,-1.429796275,-2.387727758,21,VBN,1
cottontailed,-0.425206611,,-0.425206611,1,VBN,1
dtable,-0.425206611,,-0.425206611,1,JJ,1
functioned,-1.010169112,-2.870368867,1.860199755,6,VBN,1
nomal,,-1.285406366,1.285406366,1,JJ,1
noway,-2.425206611,-1.700443865,-0.724762746,4,RB,1
seiously,-1.425206611,-2.285406366,0.860199755,2,RB,1
knackered,-0.425206611,,-0.425206611,3,VBN,1
suckled,-0.425206611,,-0.425206611,1,VBN,1
distractable,,-1.285406366,1.285406366,1,JJ,1
exalted,-1.162172205,-2.607334461,1.445162256,5,VBN,1
emphasized,-1.948768567,-1.902077726,-0.046690841,46,VBN,1
unfathomably,-0.84024411,-3.285406366,2.445162256,4,RB,1
slouching,-0.425206611,,-0.425206611,1,VBG,1
galavanting,-1.425206611,-2.285406366,0.860199755,4,VBG,1
widened,-0.766243529,-3.533333879,2.767090351,19,VBN,1
irritated,-2.853913414,-1.581830501,-1.272082912,813,JJ,1
evaporative,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
defeintely,-0.425206611,,-0.425206611,1,RB,1
axial,-0.425206611,,-0.425206611,1,JJ,1
goes,-1.194621326,-2.559989511,1.365368185,8303,VBZ,1
jilted,,-1.285406366,1.285406366,3,VBN,1
insited,,-1.285406366,1.285406366,1,VBN,1
requited,-0.425206611,,-0.425206611,1,VBN,1
lized,,-1.285406366,1.285406366,1,VBN,1
pecially,-0.425206611,,-0.425206611,1,RB,1
unauthorizingly,,-1.285406366,1.285406366,1,RB,1
permitted,-1.277107972,-2.450465612,1.17335764,74,VBN,1
aggrandized,-0.425206611,,-0.425206611,1,VBN,1
interjected,-2.425206611,-1.700443865,-0.724762746,16,VBN,1
cased,-0.84024411,-3.285406366,2.445162256,8,VBN,1
posthumous,,-1.285406366,1.285406366,2,JJ,1
renonvated,-0.425206611,,-0.425206611,1,VBN,1
disapponiting,,-1.285406366,1.285406366,1,VBG,1
accompaning,-0.425206611,,-0.425206611,2,VBG,1
illlogical,-0.425206611,,-0.425206611,1,JJ,1
fruited,-0.688241017,-3.870368867,3.18212785,6,VBN,1
unspared,-0.425206611,,-0.425206611,1,JJ,1
middleaged,-0.425206611,,-0.425206611,1,VBN,1
naivete,-1.162172205,-2.607334461,1.445162256,5,JJ,1
fourth,-1.300490121,-2.421933226,1.121443105,886,JJ,1
chuging,,-1.285406366,1.285406366,1,VBG,1
digesting,-1.425206611,-2.285406366,0.860199755,52,VBG,1
lamping,,-1.285406366,1.285406366,1,VBG,1
trickling,-1.20947792,-2.539162958,1.329685038,31,VBG,1
syruppy,-0.425206611,,-0.425206611,1,JJ,1
cosily,-0.425206611,,-0.425206611,1,RB,1
unpertentious,-0.425206611,,-0.425206611,1,JJ,1
dreading,-0.994572257,-2.902077726,1.90750547,46,VBG,1
farmed,-1.125646329,-2.663917989,1.53827166,65,VBN,1
snobbily,-0.425206611,,-0.425206611,1,RB,1
stewing,-1.342744451,-2.372869207,1.030124757,34,VBG,1
theyspecialize,-0.425206611,,-0.425206611,1,VB,1
delictible,-0.425206611,,-0.425206611,2,JJ,1
pictoral,-1.425206611,-2.285406366,0.860199755,2,JJ,1
tumultuous,-1.010169112,-2.870368867,1.860199755,9,JJ,1
loooooooooooooved,-0.425206611,,-0.425206611,1,VBN,1
impeared,-0.84024411,-3.285406366,2.445162256,4,VBN,1
abounding,-1.162172205,-2.607334461,1.445162256,10,VBG,1
grecian,-1.162172205,-2.607334461,1.445162256,30,JJ,1
monopolized,-1.232561533,-2.507798787,1.275237254,7,VBN,1
succesfully,-0.425206611,,-0.425206611,1,RB,1
curable,-1.425206611,-2.285406366,0.860199755,2,JJ,1
minted,-1.141413645,-2.639043321,1.497629676,23,VBN,1
mended,-0.425206611,,-0.425206611,1,VBN,1
somalian,-0.84024411,-3.285406366,2.445162256,4,JJ,1
envied,-0.425206611,,-0.425206611,6,VBN,1
unattainable,-1.299675729,-2.42290989,1.123234161,11,JJ,1
novemberfest,-0.425206611,,-0.425206611,1,JJS,1
squashed,-2.041877971,-1.854772012,-0.18710596,46,VBN,1
burying,-0.910633438,-3.092761288,2.18212785,7,VBG,1
deciced,-0.425206611,,-0.425206611,1,VBN,1
complianed,,-1.285406366,1.285406366,2,VBN,1
reasonbally,-0.425206611,,-0.425206611,1,RB,1
diffenetly,-0.425206611,,-0.425206611,1,RB,1
stylized,-1.425206611,-2.285406366,0.860199755,12,VBN,1
chargrilled,-0.822542108,-3.33985415,2.517312042,54,VBN,1
salamandered,-0.425206611,,-0.425206611,1,VBN,1
deeeefinately,-0.425206611,,-0.425206611,1,RB,1
emersing,-0.425206611,,-0.425206611,1,VBG,1
westarted,-0.425206611,,-0.425206611,1,VBN,1
enourmous,-0.84024411,-3.285406366,2.445162256,12,JJ,1
exchanging,-1.647599032,-2.092761288,0.445162256,28,VBG,1
winched,,-1.285406366,1.285406366,1,VBN,1
nonnative,-0.425206611,,-0.425206611,2,JJ,1
delcious,-0.620022788,-4.270299474,3.650276686,95,JJ,1
slurrped,-0.425206611,,-0.425206611,1,VBD,1
iordered,,-1.285406366,1.285406366,1,VBN,1
grouponized,,-1.285406366,1.285406366,1,VBN,1
gotordered,,-1.285406366,1.285406366,1,VBN,1
orienated,,-1.285406366,1.285406366,1,VBN,1
missleading,-1.425206611,-2.285406366,0.860199755,2,VBG,1
pored,-1.273203517,-2.455331367,1.18212785,18,VBN,1
drastically,-2.097152413,-1.828767962,-0.268384451,188,RB,1
evading,-1.425206611,-2.285406366,0.860199755,2,VBG,1
painlessly,-1.162172205,-2.607334461,1.445162256,5,RB,1
arraigned,-0.425206611,,-0.425206611,1,VBN,1
believing,-1.437381325,-2.273333534,0.835952209,119,VBG,1
kring,-0.425206611,,-0.425206611,1,VBG,1
pakaging,-0.425206611,,-0.425206611,1,VBG,1
mortally,,-1.285406366,1.285406366,1,RB,1
freqently,-0.425206611,,-0.425206611,1,RB,1
phily,-0.562710135,-4.744837985,4.18212785,11,RB,1
predicted,-1.22490796,-2.518067123,1.293159162,47,VBN,1
unreviewed,-0.425206611,,-0.425206611,1,JJ,1
galactically,,-1.285406366,1.285406366,1,RB,1
dimily,-0.425206611,,-0.425206611,1,RB,1
spacian,-0.425206611,,-0.425206611,1,JJ,1
indentured,-2.747134706,-1.607334461,-1.139800245,5,VBN,1
managing,-1.696310447,-2.057277575,0.360967128,251,VBG,1
glamored,-0.425206611,,-0.425206611,1,VBN,1
surfaced,-1.524742284,-2.192296962,0.667554677,15,VBD,1
simplifying,-1.010169112,-2.870368867,1.860199755,3,VBG,1
harshly,-1.366312922,-2.346806911,0.980493989,48,RB,1
thouch,-1.425206611,-2.285406366,0.860199755,2,JJ,1
quiet,-0.885845899,-3.156659966,2.270814067,5378,JJ,1
attentitive,-0.803718234,-3.400883583,2.597165349,13,JJ,1
overlowing,-0.425206611,,-0.425206611,1,VBG,1
scilian,-1.010169112,-2.870368867,1.860199755,6,JJ,1
stroking,-1.232561533,-2.507798787,1.275237254,7,VBG,1
televising,-0.425206611,,-0.425206611,1,VBG,1
peaking,-0.927706951,-3.050941112,2.123234161,17,VBG,1
unpelled,,-1.285406366,1.285406366,1,JJ,1
surreptitiously,-1.232561533,-2.507798787,1.275237254,7,RB,1
abducted,-1.595131612,-2.133403272,0.53827166,9,VBN,1
deeeeeeeeeeeeeelicious,-0.425206611,,-0.425206611,1,JJ,1
enlivening,-0.425206611,,-0.425206611,1,VBG,1
duplicating,-0.84024411,-3.285406366,2.445162256,4,VBG,1
cusing,,-1.285406366,1.285406366,1,VBG,1
impaled,-2.232561533,-1.770833193,-0.46172834,7,VBN,1
manily,-0.425206611,,-0.425206611,1,RB,1
somewhwere,,-1.285406366,1.285406366,1,RB,1
zeeelicious,-0.425206611,,-0.425206611,1,JJ,1
frequented,-0.983659482,-2.924895809,1.941236327,701,VBN,1
fended,-1.010169112,-2.870368867,1.860199755,3,VBN,1
_really,-0.425206611,,-0.425206611,1,RB,1
overroepen,,-1.285406366,1.285406366,1,VB,1
chocolatly,-0.425206611,,-0.425206611,1,RB,1
bodied,-0.876585957,-3.181570555,2.304984598,134,VBN,1
delectable,-0.588890672,-4.506255303,3.91736463,1557,JJ,1
delectably,-0.602084373,-4.400883583,3.79879921,26,RB,1
hushly,-0.425206611,,-0.425206611,1,RB,1
spliced,,-1.285406366,1.285406366,1,VBN,1
polish,-0.876313365,-3.182312873,2.305999508,648,JJ,1
crookedly,-0.425206611,,-0.425206611,1,RB,1
situating,-0.425206611,,-0.425206611,2,VBG,1
gererous,-0.425206611,,-0.425206611,1,JJ,1
delciously,-0.425206611,,-0.425206611,1,RB,1
delivishly,-0.425206611,,-0.425206611,1,RB,1
aaanyway,-0.425206611,,-0.425206611,1,RB,1
snatched,-2.353313692,-1.725226966,-0.628086726,137,VBN,1
redeeming,-3.966412835,-1.414981693,-2.551431143,617,VBG,1
ovenbaked,,-1.285406366,1.285406366,1,VBN,1
warranting,-1.747134706,-2.02237196,0.275237254,15,VBG,1
seasamebaked,,-1.285406366,1.285406366,1,VBN,1
dued,-0.425206611,,-0.425206611,1,VBN,1
diced,-1.143574986,-2.635687657,1.492112671,1002,VBN,1
cringing,-1.70531453,-2.050941112,0.345626582,17,VBG,1
remarquable,-0.425206611,,-0.425206611,1,JJ,1
dinnering,-0.425206611,,-0.425206611,2,VBG,1
rued,,-1.285406366,1.285406366,2,VBN,1
interfacing,,-1.285406366,1.285406366,3,VBG,1
warbling,-1.425206611,-2.285406366,0.860199755,2,VBG,1
rising,-1.425206611,-2.285406366,0.860199755,168,VBG,1
cultured,-0.9436737,-3.01332682,2.069653121,53,VBN,1
excepcional,-1.425206611,-2.285406366,0.860199755,2,JJ,1
ensamble,-0.425206611,,-0.425206611,1,JJ,1
uprising,-1.425206611,-2.285406366,0.860199755,2,VBG,1
zombified,-1.010169112,-2.870368867,1.860199755,3,VBN,1
overflowing,-1.255281609,-2.478051444,1.222769834,448,VBG,1
resonating,-1.747134706,-2.02237196,0.275237254,5,VBG,1
yummalicious,-0.425206611,,-0.425206611,8,JJ,1
intriguiged,-0.425206611,,-0.425206611,1,VBN,1
efinitely,-0.425206611,,-0.425206611,2,RB,1
knowledegable,-0.425206611,,-0.425206611,2,JJ,1
uncorked,-1.108732946,-2.691398726,1.58266578,53,JJ,1
plentious,-0.425206611,,-0.425206611,1,JJ,1
surounded,-0.425206611,,-0.425206611,2,VBD,1
suppossed,-3.010169112,-1.548440772,-1.46172834,6,VBN,1
numbing,-1.021850917,-2.847285254,1.825434337,62,VBG,1
crumpled,-2.927706951,-1.565514285,-1.362192666,34,VBN,1
